# MNC actor list for TABARI coding
# 
# This work was funded by US National Science Foundation grant SES-0719634
#
# This work is licensed under a Creative Commons
# Attribution-NonCommercial 3.0 Unported License.
#
# This dictionary is provided by the Computational Event Data System Project:
# http://eventdata.parusanalytics.com
#
# Last update [documentation only]: 2 October 2013

AFRICAN_COMMUNITY_PUBLISHING_AND_DEVELOPMENT_TRUST_	[MNCAFRMED]; NGO_Actors
AFRICA_CONFIDENTIAL_	[MNCAFRMED]; NGO_Actors
AFRICA_RESEARCH_BULLETIN_	[MNCAFRMED]; NGO_Actors
AIRASIA_	[MNCSEA] ;MleH 06 Jul 2009; NGO_Actors
ARCELOR_MITTAL_	[MNCLUX] ;MleH 06 Jul 2009 06 Jul 2009; NGO_Actors
ARTHUR_ANDERSEN_	[MNCUSA]; NGO_Actors
ASSOCIATES_FOR_INTERNATIONAL_RESOURCES_AND_DEVELOPMENT_	[MNCUSADEV]; NGO_Actors
BHP_BILLITON_	[MNCAUS] ;MleH 06 Jul 2009; NGO_Actors
BRAHMOS_AEROSPACE_	[MNCMIL] ;MleH 06 Jul 2009; NGO_Actors
BRITISH_GAS_INDIA_	[MNCGBR] ;MleH 06 Jul 2009; NGO_Actors
CHEVRON_	[MNC]; NGO_Actors
CHIEF_EXECUTIVE_OFFICER_OF_THE_MILLENIUM_CHALLENGE_CORPORATION_	[MNCUSA]; NGO_Actors
CHIEF_EXECUTIVE_OF_MCC_	[MNCUSA]; NGO_Actors
DAEWOO_	[MNCKOR] ;MleH 06 Jul 2009; NGO_Actors
E._SLACK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
E_SLACK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
FOREIGN_OWNED VESSEL_	[MNC] ;MleH 24 Jul 2009; NGO_Actors
GAS_AUTHORITY_OF_INDIA_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
GRANGER_TELECOM_ [MNCGBRMED]; NGO_Actors
GRINDLAYS_	[MNCGBR]; British bank; NGO_Actors
HITACHI_	[MNCJPN]; NGO_Actors
HONDA_	[MNCJPN] ;MleH 10 Aug 2009; NGO_Actors
HUTCHISON_ESSAR_	[MNCINDMED]; NGO_Actors
HYUNDAI_	[MNCKOR] ;MleH 29 Jul 2009; NGO_Actors
INFOSYS_	[MNCINDMED]; NGO_Actors
JEUNE_AFRIQUE_	[MNCAFRMED]; but published in Paris; NGO_Actors
LENOVO_	[MNCHKG] ;MleH 06 Jul 2009; NGO_Actors
LOCKHEED_MARTIN_	[MNCUSA] ;MleH 10 Jul 2009; NGO_Actors
MNCS_	[MNC] ;MleH 10 Aug 2009; NGO_Actors
MNC_	[MNC] ;MleH 10 Aug 2009; NGO_Actors
MOODY'S_INVESTORS_SERVICE_	[MNC]; Banking; NGO_Actors
NEWMONT_CORPORATION_	[MNC]; Mining; NGO_Actors
NEWMONT_MINING_CORPORATION_	[MNC]; NGO_Actors
NOVARTIS_	[MNCCHEHLH] ;MleH 09 Jul 2009; NGO_Actors
R._BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
RELIANCE_INDUSTRIES_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
ROBERT_BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
ROLLS_ROYCE_GROUP_	[MNCGBR] ;MleH 07 Aug 2009; NGO_Actors
R_BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
R_S_BUTOLA_	[MNCIND] ;MleH 24 Jul 2009; NGO_Actors
SANDLINE_	[MNCUAF]; American mercenary corporation; NGO_Actors
STEVEDORING_SERVICES_	[MNCLAB]; Cargo handling; NGO_Actors
T._FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
TEXACO_	[MNC]; Oil; NGO_Actors
TOM_FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
TOYOTA_	[MNCJPN] ;ELH 13 Jul 2009, ed. MleH; NGO_Actors
T_FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
UNION_CARBIDE_	[MNCUSA]; primarily chemical processes and manufacture; NGO_Actors
UNION_TEXAS_	[MNC]; Oil; NGO_Actors
UNITED_MERIDIAN_CORPORATION_	[MNC]; NGO_Actors
UNOCAL_	[MNC]; Oil; NGO_Actors
USA_GLOBAL_LINK_	[MNC]; Telecom; NGO_Actors
VIDEOCON_INDUSTRIES_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
VODAFONE_	[MNCGBRMED]; NGO_Actors
ABN_AMRO_	[NLDGOVBUS >081004][MNCNLD]	; recoded from SAE files
AMERICAN_AXLE_&_MANUFACTURING_HOLDINGS_	[MNCUSA]	; Auto Parts:O.E.M.	$674,000,000
AMERICAN_CAMPUS_COMMUNITIES_INC_	[MNC]	;Real Estate Investment Trusts	$1,000,000,000
AMERICAN_CAPITAL_AGENCY_CORP_	[MNCUSA]	; Real Estate Investment Trusts	$954,000,000
AMERICAN_CAPITAL_LTD_	[MNCUSA]	; n/a	$1,000,000,000
AMERICAN_COMMERCIAL_LINES_INC_	[MNCUSA]	; Marine Transportation	$372,000,000
AMERICAN_DAIRY_INC_	[MNCCHN]	; Packaged Foods	$180,000,000
AMERICAN_DENTAL_PARTNERS_INC_	[MNCUSAHLH]	; Hospital/Nursing Management	$175,000,000
AMERICAN_DG_ENERGY_INC_	[MNCUSA]	; Electric Utilities: Central	$129,000,000
AMERICAN_EAGLE_OUTFITTERS_	[MNCUSA]	; Clothing/Shoe/Accessory Stores	$2,000,000,000
AMERICAN_ELECTRIC_POWER_COMPANY_	[MNCUSA]	; Electric Utilities: Central	$17,000,000,000
AMERICAN_EQUITY_INVESTMENT_	[MNCUSA]	; Life Insurance	$603,000,000
AMERICAN_EXPRESS_COMPANY_	[MNCUSA]	; Finance: Consumer Services	$50,000,000,000
AMERICAN_FINANCIAL_GROUP_INC_	[MNCUSA]	; Property-Casualty Insurers	$3,000,000,000
AMERICAN_INCOME_FUND_INC_	[MNCUSA]	; n/a	$79,000,000
AMERICAN_INTERNATIONAL_GROUP_INC_	[MNCUSA]	; Property-Casualty Insurers	$4,000,000,000
AMERICAN_ISRAELI_PAPER_MILLS_	[MNCISR]	; Paper	$364,000,000
AMERICAN_LORAIN_CORPORATION_	[MNCCHN]	; Packaged Foods	$81,000,000
AMERICAN_MEDICAL_ALERT_CORP_	[MNCUSA]	; Other Consumer Services	$61,000,000
AMERICAN_MEDICAL_SYSTEMS_HOLDINGS_	[MNCUSA]	; Industrial Specialties	$1,000,000,000
AMERICAN_MUNICIPAL_INCOME_PORTFOLIO_	[MNCUSA]	; n/a	$85,000,000
AMERICAN_NATIONAL_BANKSHARES_INC_	[MNCUSA]	; Major Banks	$128,000,000
AMERICAN_NATIONAL_INSURANCE_COMPANY_	[MNCUSA]	; Life Insurance	$2,000,000,000
AMERICAN_OIL_&_GAS_INC_	[MNCUSA]	; Oil & Gas Production	$459,000,000
AMERICAN_ORIENTAL_BIOENGINEERING_	[MNCCHNHLH]	; Major Pharmaceuticals	$187,000,000
AMERICAN_PHYSICIANS_CAPITAL_	[MNCUSAHLH]	; Medical Specialities	$385,000,000
AMERICAN_PHYSICIANS_SERVICE_GROUP_	[MNCUSAHLH]	; Property-Casualty Insurers	$220,000,000
AMERICAN_PUBLIC_EDUCATION_INC_	[MNCUSA]	; Other Consumer Services	$488,000,000
AMERICAN_RAILCAR_INDUSTRIES_INC_	[MNCUSA]	; Railroads	$275,000,000
AMERICAN_REALTY_INVESTORS_INC_	[MNCUSA]	; Real Estate	$95,000,000
AMERICAN_REPROGRAPHICS_COMPANY_	[MNC]	;Professional Services	$318,000,000
AMERICAN_SAFETY_INSURANCE_	[MNCBMU]	; Specialty Insurers	$167,000,000
AMERICAN_SCIENCE_AND_ENGINEERING_INC_	[MNCUSAHLH]	; Medical Electronics	$662,000,000
AMERICAN_SELECT_PORTFOLIO_INC_	[MNCUSA]	; n/a	$128,000,000
AMERICAN_SOFTWARE_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$119,000,000
AMERICAN_STATES_WATER_COMPANY_	[MNCUSA]	; Water Supply	$632,000,000
AMERICAN_SUPERCONDUCTOR_CORPORATION_	[MNCUSA]	; Metal Fabrications	$1,000,000,000
AMERICAN_TOWER_CORPORATION_	[MNCUSAMED]	; Telecommunications Equipment	$19,000,000,000
AMERICAN_VANGUARD_CORPORATION_	[MNCUSA]	; Agricultural Chemicals	$189,000,000
AMERICAN_WOODMARK_CORPORATION_	[MNCUSAAGR]	; Forest Products	$224,000,000
AMERICA'S_CAR-MART_	[MNCUSA]	; Automotive Aftermarket	$293,000,000
AMERICREDIT_CORPORATION_	[MNCUSA]	; Finance: Consumer Services	$3,000,000,000
AMERIGAS_PARTNERS_	[MNCUSA]	; Other Specialty Stores	$2,000,000,000
AMERIGON_INCORPORATED_	[MNCUSA]	; Auto Parts:O.E.M.	$250,000,000
AMERIGROUP_CORPORATION_	[MNCUSAHLH]	; Medical Specialities	$1,000,000,000
AMERIPRISE_FINANCIAL_SERVICES_	[MNCUSA]	; Investment Managers	$11,000,000,000
AMERIS_BANCORP_	[MNCUSA]	; Major Banks	$202,000,000
AMERISAFE_	[MNCUSA]	; Property-Casualty Insurers	$337,000,000
AMERISOURCEBERGEN_	[MNCUSAHLH]	; Other Pharmaceuticals	$7,000,000,000
AMERISTAR_CASINOS_	[MNCUSA]	; Services-Misc. Amusement & Recreation	$980,000,000
AMERON_INTERNATIONAL_CORPORATION_	[MNCUSA]	; Building Materials	$556,000,000
AMES_NATIONAL_CORPORATION_	[MNCUSA]	; Major Banks	$173,000,000
AMGEN_INC_	[MNCUSA]	; Biotechnology: Biological Products (No Diagnostic Substances)	$50,000,000,000
AMICUS_THERAPEUTICS_	[MNCUSAHLH]	; Major Pharmaceuticals	$87,000,000
AMKOR_TECHNOLOGY_	[MNCUSA]	; Semiconductors	$1,000,000,000
AMN_HEALTHCARE_SERVICES_	[MNCUSA]	; Hospital/Nursing Management	$158,000,000
AMPAL_AMERICAN_ISRAEL_CORPORATION_	[MNCUSA]	; Finance/Investors Services	$97,000,000
AMPCO_PITTSBURGH_	[MNCUSA]	; Fluid Controls	$244,000,000
AMPHENOL_CORPORATION_	[MNCUSA]	; Electrical Products	$7,000,000,000
AMR_CORPORATION_	[MNCUSA]	; Air Freight/Delivery Services	$2,000,000,000
AMRC_	[MNC]	;Engineering & Construction	n/a
AMREP_CORPORATION_	[MNCUSA]	; Real Estate	$61,000,000
AMSURG_CORP_	[MNCUSAHLH]	; Medical/Nursing Services	$533,000,000
AMTECH_SYSTEMS_	[MNCUSA]	; Industrial Machinery/Components	$143,000,000
AMTEK_INC_	[MNCUSA]	; Metal Fabrications	$4,000,000,000
AMTRUST_FINANCIAL_SERVICES_	[MNCUSA]	; Property-Casualty Insurers	$846,000,000
AMYLIN_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$3,000,000,000
ANADARKO_PETROLEUM_	[MNCUSA]	; Oil & Gas Production	$25,000,000,000
ANADIGICS_INC_	[MNCUSA]	; Semiconductors	$288,000,000
ANADYS_PHARMACEUTICAL_	[MNCUSAHLH]	; Major Pharmaceuticals	$75,000,000
ANALOG_DEVICES_INC_	[MNCUSA]	; Semiconductors	$8,000,000,000
ANALOGIC_CORPORATION_	[MNCUSA]	; Electrical Products	$549,000,000
ANAREN,_INC_	[MNCUSA]	; Radio And Television Broadcasting And Communications Equipment	$221,000,000
ANCESTRY.COM_	[MNCUSA]	; EDP Services	$879,000,000
ANDATEE_CHINA_MARINE_FUEL_SERVICES_	[MNCCHN]	; Oil Refining/Marketing	$39,000,000
ANGIODYNAMICS_INC_	[MNCUSAHLH]	; Medical/Dental Instruments	$386,000,000
ANGIOTECH_PHARMACEUTICAL_	[MNCCANHLH]	; Medical/Dental Instruments	$37,000,000
ANGLOGOLD_ASHANTI_	[MNCZAF]	; Precious Metals	$7,000,000,000
ANHEUSER_BUSCH_	[MNCUSA]	; Beverages (Production/Distribution)	$1,000,000,000
ANIKA_THERAPEUTICS_	[MNCUSAHLH]	; Medical/Dental Instruments	$68,000,000
ANIMAL_HEALTH_INTERNATIONAL_	[MNCUSAHLH]	; Medical Specialities	$61,000,000
ANIXTER_INTERNATIONAL_	[MNCUSAMED]	; Telecommunications Equipment	$1,000,000,000
ANNALY_CAPITAL_MANAGEMENT_	[MNCUSA]	; Real Estate Investment Trusts	$10,000,000,000
ANNTAYLOR_STORES_C	[MNCUSA]	; Clothing/Shoe/Accessory Stores	$1,000,000,000
ANOORAQ_RESOURCES_	[MNCCAN]	; Precious Metals	$185,000,000
ANSYS_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$3,000,000,000
ANTARES_PHARMA_	[MNCUSAHLH]	; Medical/Dental Instruments	$127,000,000
ANTHERA_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$88,000,000
ANTIGENICS_INC_	[MNCUSA]	; Biotechnology: Biological Products (No Diagnostic Substances)	$77,000,000
ANWORTH_MORTGAGE_ASSET_CORPORATION_	[MNCUSA]	; Real Estate Investment Trusts	$819,000,000
AOL_INC_	[MNCUSAMED]	; EDP Services	$2,000,000,000
AON_CORPORATION_	[MNCUSA]	; Specialty Insurers	$10,000,000,000
APAC_CUSTOMER_SERVICES_	[MNCUSA]	; Business Services	$272,000,000
APACHE_CORPORATION_	[MNCUSA]	; Oil & Gas Production	$33,000,000,000
APARTMENT_INVESTMENT_AND_MANAGEMENT_COMPANY_	[MNCUSA]	; Real Estate Investment Trusts	$2,000,000,000
APCO_OIL_AND_GAS_	[MNCUSA]	; Oil & Gas Production	$789,000,000
APOGEE_ENTERPRISES_	[MNCUSA]	; Auto Parts:O.E.M.	$274,000,000
APOLLO_COMMERCIAL_REAL_ESTATE_FINANCE_	[MNC]	;Real Estate Investment Trusts	$185,000,000
APOLLO_GOLD_CORPORATION_	[MNCUSA]	; Precious Metals	$185,000,000
APOLLO_GROUP_INC_	[MNCUSA]	; Other Consumer Services	$6,000,000,000
APOLLO_INVESTMENT_CORPORATION_	[MNCUSA]	; n/a	$2,000,000,000
APPLE_INC_	[MNCUSA]	; Computer Manufacturing	$235,000,000,000
APPLIED_ENERGETICS,_INC_	[MNCUSA]	; Industrial Machinery/Components	$106,000,000
APPLIED_INDUSTRIAL_TECHNOLOGIES_	[MNCUSA]	; Industrial Specialties	$1,000,000,000
APPLIED_MATERIALS,_INC_	[MNCUSA]	; Semiconductors	$14,000,000,000
APPLIED_MICRO_CIRCUITS_CORPORATION_	[MNCUSA]	; Semiconductors	$777,000,000
APPLIED_SIGNAL_TECHNOLOGY_INC_	[MNCUSAMED]	; Telecommunications Equipment	$289,000,000
APPROACH_RESOURCES_INC_	[MNCUSA]	; Oil & Gas Production	$190,000,000
APTARGROUP_	[MNCUSA]	; Plastic Products	$2,000,000,000
AQUA_AMERICA_	[MNCUSA]	; Water Supply	$2,000,000,000
ARBITRON_INC_	[MNCUSA]	; Diversified Commercial Services	$736,000,000
ARBOR_REALTY_TRUST_	[MNC]	;Real Estate Investment Trusts	$120,000,000
ARC_SIGHT_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$1,000,000,000
ARCADIA_RESOURCES_INC_	[MNCUSA]	; Other Consumer Services	$73,000,000
ARCH_CAPITAL_GROUP_	[MNCBMU]	; Property-Casualty Insurers	$4,000,000,000
ARCH_CHEMICALS_INC_	[MNCUSA]	; Major Chemicals	$837,000,000
ARCH_COAL_INC_	[MNCUSA]	; Coal Mining	$3,000,000,000
ARCHER_DANIELS_MIDLAND_	[MNCUSA]	; Packaged Foods	$20,000,000,000
ARCHIPELAGO_LEARNING_	[MNCUSA]	; Other Consumer Services	$278,000,000
ARCTIC_CAT_	[MNCUSA]	; Industrial Specialties	$103,000,000
ARDEA_BIOSCIENCES_	[MNCUSAHLH]	; Major Pharmaceuticals	$508,000,000
ARDEN_GROUP_INC_	[MNCUSA]	; Food Chains	$282,000,000
ARENA_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$769,000,000
ARES_CAPITAL_CORPORATION_	[MNCUSA]	; n/a	$3,000,000,000
ARGAN_INC_	[MNCUSA]	; Engineering & Construction	$111,000,000
ARGO_GROUP_INTERNATIONAL_	[MNCBMU]	; Specialty Insurers	$984,000,000
ARIAD_PHARMACEUTICALS_	[MNCUSAHLH]	; Biotechnology: Biological Products (No Diagnostic Substances)	$395,000,000
ARIBA_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$1,000,000,000
ARKANSAS_BEST_CORPORATION_	[MNCUSA]	; Trucking Freight/Courier Services	$548,000,000
ARLINGTON_ASSET_INVESTMENT_CORP_	[MNCUSA]	; Finance: Consumer Services	$155,000,000
ARM_HOLDINGS_	[MNCGBR]	; Semiconductors	$7,000,000,000
ARMSTRONG_WORLD_INDUSTRIES_	[MNC]	;Plastic Products	$2,000,000,000
ARQULE_	[MNCUSAHLH]	; Major Pharmaceuticals	$241,000,000
ARRAY_BIOPHARMA_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$149,000,000
ARRIS_GROUP_INC_	[MNCUSA]	; Radio And Television Broadcasting And Communications Equipment	$1,000,000,000
ARROW_ELECTRONICS_	[MNCUSA]	; Electronic Components	$3,000,000,000
ARROW_FINANCIAL_CORPORATION_	[MNCUSA]	; Major Banks	$264,000,000
ARROWHEAD_RESEARCH_CORPORATION_	[MNCUSA]	; Biotechnology: Commercial Physical & Biological Resarch	$73,000,000
ART_TECHNOLOGY_GROUP_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$577,000,000
ARTESIAN_RESOURCES_CORP_	[MNCUSA]	; Water Supply	$120,000,000
ARTHROCARE_CORPORATION_	[MNCUSA]	; Biotechnology: Electromedical & Electrotherapeutic Apparatus	$737,000,000
ARTHUR_J._GALLAGHER_	[MNCUSA]	; Specialty Insurers	$2,000,000,000
ARTIO_GLOBAL_INVESTORS_	[MNC]	; Investment Managers	$660,000,000
ARUBA_NETWORKS_	[MNCUSA]	; Computer peripheral equipment	$1,000,000,000
ARVINMERITOR_	[MNCUSA]	; Auto Parts:O.E.M.	$1,000,000,000
ASA_LIMITED_	[MNCZAF]	; n/a	$606,000,000
ASBURY_AUTOMOTIVE_	[MNCUSA]	; Automotive Aftermarket	$445,000,000
ASCENT_MEDIA_CORPORATION_	[MNCUSA]	; Television Services	$389,000,000
ASCENT_SOLAR_TECHNOLOGIES_	[MNCUSA]	; Semiconductors	$61,000,000
ASHFORD_HOSPITALITY_TRUST_	[MNCUSA]	; Real Estate Investment Trusts	$472,000,000
ASHLAND_INC_	[MNCUSA]	; Specialty Chemicals	$4,000,000,000
ASIA_ENTERTAINMENT_&_RESOURCES_	[MNC]	; Services-Misc. Amusement & Recreation	$68,000,000
ASIA_PACIFIC_FUND_	[MNCUSA]	; n/a	$105,000,000
ASIAINFO_LINKAGE_	[MNCCHN]	; Computer Software: Prepackaged Software	$1,000,000,000
ASM_INTERNATIONAL_	[MNCNLD]	; Industrial Machinery/Components	$1,000,000,000
ASML_HOLDING_	[MNCNLD]	; Industrial Machinery/Components	$11,000,000,000
ASPEN_INSURANCE_	[MNCBMU]	; Property-Casualty Insurers	$2,000,000,000
ASPEN_TECHNOLOGY_INC_	[MNCUSA]	; EDP Services	$911,000,000
ASSET_ACCEPTANCE_CAPITAL_CORP_	[MNCUSA]	; Finance Companies	$122,000,000
ASSISTED_LIVING_CONCEPTS_INC_	[MNCUSA]	; Hospital/Nursing Management	$289,000,000
ASSOCIATED_BANC_CORP_	[MNCUSA]	; Major Banks	$2,000,000,000
ASSOCIATED_ESTATES_REALTY_CORPORATION_	[MNCUSA]	; Real Estate Investment Trusts	$461,000,000
ASSURANT_INC_	[MNCUSA]	; Accident &Health Insurance	$4,000,000,000
ASSURED_GUARANTY_LTD_	[MNC]	;Property-Casualty Insurers	$3,000,000,000
ASTA_FUNDING_INC_	[MNCUSA]	; Finance Companies	$121,000,000
ASTEC_INDUSTRIES_	[MNCUSA]	; Construction/Ag Equipment/Trucks	$615,000,000
ASTORIA_FINANCIAL_CORPORATION_	[MNCUSA]	; Savings Institutions	$1,000,000,000
ASTRAZENECA_	[MNCGBRHLH]	; Major Pharmaceuticals	$4,000,000,000
ASTRONICS_CORP_	[MNCUSA]	; Military/Government/Technical	$143,000,000
ASUSTEK_COMPUTER_	[MNCTWN]	; converted from SAE files
AT&T_	[MNCUSAMED]	; Telecommunications Equipment	$162,000,000,000
ATA_INC_	[MNCCHN]	; Other Consumer Services	$65,000,000
ATC_TECHNOLOGY_CORPORATION_	[MNCUSA]	; Business Services	$486,000,000
ATHENAHEALTH_	[MNCUSAHLH]	; Business Services	$946,000,000
ATHEROS_COMMUNICATIONS_	[MNCUSA]	; Semiconductors	$1,000,000,000
ATLANTIC_POWER_CORPORATION_	[MNC]	;Electric Utilities: Central	$786,000,000
ATLANTIC_TELE_NETWORK_	[MNCUSAMED]	; Telecommunications Equipment	$696,000,000
ATLAS_AIR_WORLDWIDE_HOLDINGS_	[MNCUSA]	; Transportation Services	$1,000,000,000
ATLAS_ENERGY_INC_	[MNCUSA]	; Natural Gas Distribution	$2,000,000,000
ATLAS_PIPELINE_HOLDINGS_	[MNC]	; Natural Gas Distribution	$250,000,000
ATLAS_PIPELINE_PARTNERS_	[MNCUSA]	; Natural Gas Distribution	$958,000,000
ATMEL_CORPORATION_	[MNCUSA]	; Semiconductors	$2,000,000,000
ATMI_INC_	[MNCUSA]	; Major Chemicals	$432,000,000
ATMOS_ENERGY_CORPORATION_	[MNCUSA]	; Oil/Gas Transmission	$2,000,000,000
ATP_OIL_&_GAS_	[MNCUSA]	; Oil & Gas Production	$625,000,000
ATRICURE_INC_	[MNCUSAHLH]	; Medical/Dental Instruments	$122,000,000
ATRION_CORPORATION_	[MNCUSAHLH]	; Medical/Dental Instruments	$287,000,000
ATS_CORPORATION_	[MNCUSA]	; Professional Services	$61,000,000
ATWOOD_OCEANICS_	[MNCUSA]	; Oil & Gas Production	$1,000,000,000
AU_OPTRONICS_CORP_	[MNCTWN]	; Semiconductors	$1,000,000,000
AUBURN_NATIONAL_BANCORPORATION_	[MNCUSA]	; Major Banks	$75,000,000
AUDIOCODES_LTD_	[MNCISRMED]	; Telecommunications Equipment	$114,000,000
AUDIOVOX_	[MNCUSAMED]	; Electronic Components	$148,000,000
AUGUSTA_RESOURCE_CORPORATION_	[MNC]	;Precious Metals	$327,000,000
AURIZON_MINES_	[MNCCAN]	; Precious Metals	$1,000,000,000
AUTOCHINA_INTERNATIONAL_	[MNCCHN]	;Automotive Aftermarket	$453,000,000
AUTODESK_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$6,000,000,000
AUTOLIV_INC_	[MNCSWE]	; Auto Parts:O.E.M.	$5,000,000,000
AUTOMATIC_DATA_PROCESSING_INC_	[MNCUSA]	; EDP Services	$20,000,000,000
AUTONATION_INC_	[MNCUSA]	; Automotive Aftermarket	$3,000,000,000
AUTONAVI_HOLDINGS_	[MNCCHN]	; Computer Software: Prepackaged Software	$729,000,000
AUTOZONE_INC_	[MNCUSA]	; Other Specialty Stores	$10,000,000,000
AUXILIUM_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$1,000,000,000
AVAGO_TECHNOLOGIES_	[MNCSGP]	; Semiconductors	$4,000,000,000
AVALONBAY_COMMUNITIES_	[MNCUSA]	; Real Estate Investment Trusts	$9,000,000,000
AVANIR_PHARMACEUTICAL_	[MNCUSAHLH]	; Major Pharmaceuticals	$254,000,000
AVATAR_HOLDINGS_INC_	[MNCUSA]	; Homebuilding	$207,000,000
AVEO_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$268,000,000
AVERY_DENNISON_CORPORATION_	[MNCUSA]	; Containers/Packaging	$3,000,000,000
AVI_BIOPHARMA_	[MNCUSAHLH]	; Major Pharmaceuticals	$244,000,000
AVIAT_NETWORKS_	[MNCUSAMED]	; Radio And Television Broadcasting And Communications Equipment	$242,000,000
AVID_TECHNOLOGY_INC_	[MNCUSA]	; Industrial Machinery/Components	$448,000,000
AVIS_BUDGET_GROUP_	[MNC]	; Rental/Leasing Companies	$1,000,000,000
AVISTA_CORPORATION_	[MNCUSA]	; Power Generation	$1,000,000,000
AVIVA_PLC_	[MNCGBR]	; Life Insurance	$25,000,000
AVNET_INC_	[MNCUSA]	; Electronic Components	$3,000,000,000
AVON_PRODUCTS_	[MNCUSA]	; Package Goods/Cosmetics	$13,000,000,000
AVX_CORPORATION_	[MNCUSA]	; Electrical Products	$2,000,000,000
AXCELIS_TECHNOLOGIES_	[MNCUSA]	; Industrial Machinery/Components	$160,000,000
AXIATA_GROUP_	[MNCMYS]	; converted from SAE files
AXIS_CAPITAL_HOLDINGS_	[MNCBMU]	; Property-Casualty Insurers	$3,000,000,000
AXT_INC_	[MNCUSA]	; Semiconductors	$184,000,000
AZZ_INCORPORATED_	[MNCUSA]	; Building Products	$523,000,000
B&G_FOODS_	[MNC]	; Packaged Foods	$525,000,000
B.O.S._BETTER_ONLINE_SOLUTIONS_	[MNCISR]	; Computer Communications Equipment	$4,000,000
B_COMMUNICATIONS_LTD_	[MNCISRMED]	; Telecommunications Equipment	$641,000,000
B+H_OCEAN_CARRIERS_	[MNCBMU]	; Marine Transportation	$25,000,000
BABCOCK_&_WILCOX_	[MNC]	; Industrial Machinery/Components	$2,000,000,000
BADGER_METER_INC_	[MNCUSA]	; Industrial Machinery/Components	$588,000,000
BAIDU,_INC_	[MNCCHN]	; Computer Software: Programming, Data Processing	$22,000,000,000
BAKER_HUGHES_INCORPORATED_	[MNCUSA]	; Metal Fabrications	$17,000,000,000
BAKER_MICHAEL_CORP_	[MNCUSA]	; Other Consumer Services	$305,000,000
BALCHEM_CORPORATION_	[MNCUSA]	; Major Chemicals	$728,000,000
BALDOR_ELECTRIC_COMPANY_	[MNCUSA]	; Metal Fabrications	$1,000,000,000
BALDWIN_&_LYONS_	[MNCUSA]	; Property-Casualty Insurers	$276,000,000
BALL_CORPORATION_	[MNCUSA]	; Containers/Packaging	$5,000,000,000
BALLANTYNE_STRONG_	[MNCUSA]	; Industrial Machinery/Components	$115,000,000
BALLARD_POWER_SYSTEMS_	[MNCCAN]	; Industrial Machinery/Components	$153,000,000
BALLY_TECHNOLOGIES_	[MNCUSA]	; Computer Software: Prepackaged Software	$1,000,000,000
BALTIC_TRADING_LIMITED_	[MNC]	;Marine Transportation	$191,000,000
BANCA_INTESA_	[MNCITA]	; converted from SAE files
BANCO_BILBAO_VISCAYA_ARGENTARIA_	[MNCESP]	; Commercial Banks	$1,000,000,000
BANCO_BILBAO_VIZCAYA_ARGENTARIA_	[MNCESP]	; converted from SAE files
BANCO_BRADESCO_	[MNCBRA]	; Major Banks	$8,000,000,000
BANCO_DE_CHILE_	[MNCCHL]	; Commercial Banks	$121,000,000
BANCO_LATINOAMERICANO_DE_COMERCIO_EXTERIOR_	[MNCPAN]	; Commercial Banks	$368,000,000
BANCO_MACRO_	[MNC]	; Commercial Banks	$508,000,000
BANCO_SANTANDER_	[MNCESP]	; Commercial Banks	$4,000,000,000
BANCO_SANTIAGO_	[MNCCHL]	; Commercial Banks	$2,000,000,000
BANCOLOMBIA_	[MNCCOL]	; Commercial Banks	$2,000,000,000
BANCORP_RHODE_ISLAND_	[MNCUSA]	; Major Banks	$137,000,000
BANCORPSOUTH_	[MNCUSA]	; Major Banks	$1,000,000,000
BANCROFT_CONVERTIBLE_FUND_	[MNCUSA]	; n/a	$81,000,000
BANK_MUTUAL_CORPORATION_	[MNCUSA]	; Savings Institutions	$238,000,000
BANK_OF_AMERICA_	[MNCUSA]	; Major Banks	$135,000,000,000
BANK_OF_CHINA_	[MNCCHN]	; recoded from SAE files
